4 4 2
0.704534,0.14,-0.123737,0.844148,0.317177,-0.123737,0.884725,0.522524,-0.123737,0.820908,0.705616,-0.123737
0.512604,0.118296,-0.123737,0.62963,0.357634,-0.123737,0.605594,0.59991,-0.123737,0.679374,0.860989,-0.123737
0.316924,0.168706,-0.123737,0.402361,0.409861,-0.123737,0.387358,0.629779,-0.123737,0.479323,0.862086,-0.123737
0.155203,0.295656,-0.123737,0.138463,0.49693,-0.123737,0.145965,0.674459,-0.123737,0.268414,0.832425,-0.123737
